"","target_id","b","qval","mean_obs"
"273","DEAF1",-0.681442093553274,0.00331254209722304,6.09061264739235
"274","RNF138",-0.687561780524483,7.22879659700665e-08,6.47377533174818
"275","ANGPT1",-0.695794327138547,0.0676779972690694,2.75268693036418
"276","OGDHL",-0.699132330121859,0.00506252623688069,3.72186624814232
"277","GRTP1",-0.70556970208004,0.0245693305088085,3.28927764332606
"278","GKAP1",-0.707777767285017,0.00203849937860599,3.83022047364928
"279","PPT2-EGFL8",-0.709618960946863,0.0416758909466224,3.77301939347922
"280","HOXA2",-0.716595661592663,0.0174312511350921,3.39461723990157
"281","PDCD2L",-0.716711718271994,1.32429366799237e-05,5.65273414200949
"282","TGFB3",-0.72955288216186,0.0101157058989587,3.28476304257558
"283","KATNAL2",-0.738437520474021,0.0265254158430062,3.76077003320289
"284","NDUFAF4",-0.74360223905995,0.000887703590501181,6.06012179041952
"285","HAS3",-0.747208509425159,0.000304622217353981,4.34403225195775
"286","LSM5",-0.752912112441874,0.00251438298118249,6.91254844388389
"287","TOMM22",-0.755180382141536,3.54435961692393e-05,7.61546189932298
"288","SNHG6",-0.757286207503504,0.00449608295281448,7.04806264375268
"289","VAT1L",-0.767308604018268,0.000110049104926367,4.18284622310619
"290","CITED2",-0.770821049028863,2.69743604557049e-07,5.29979256429848
"291","PDE7B",-0.773570237505397,0.00979289333391884,3.18517733708284
"292","SLC6A6",-0.774705777383237,4.29688656526799e-06,6.14364930435229
"293","LPIN1",-0.776829060604857,0.000215284251693989,6.88959916912304
"294","DUS3L",-0.777574032676683,8.0839959523009e-05,6.56678242587282
"295","LSM2",-0.778498643480545,0.00524100714101329,6.76557056236693
"296","SERPINA1",-0.790733069336309,2.95830297949758e-06,6.81915745444604
"297","NRG4",-0.797368281004002,3.03545167661191e-05,4.46513985487173
"298","CRABP2",-0.79770244185064,0.00808245879705046,3.98835546964916
"299","ALDH1A3",-0.804107551847575,1.1927533316617e-11,7.12005995380329
"300","ALPP",-0.80856578754042,0.0566919012204137,2.52786331243048
"301","RAB20",-0.824918328027398,4.28628509472626e-05,4.28330199549201
"302","STOX1",-0.826665371738605,0.0322341504076433,2.82358523498722
"303","TMEM156",-0.833629580489406,1.95956565696369e-05,4.06853729858407
"304","KHK",-0.837307773440806,6.01579209335427e-07,5.24660716813374
"305","MED30",-0.844588906296409,7.44014822061259e-07,5.51074963707012
"306","RDH13",-0.850595078714229,6.1596911531226e-09,5.41689034595121
"307","DCXR",-0.851675302398841,0.00238294827614,6.11882820669864
"308","ETV7",-0.852452684800241,0.0264352768673355,2.83754688721346
"309","MRPL11",-0.853803910820143,0.000370108429994156,6.8422659012038
"310","UNC5B",-0.860966046081292,0.000146103079710213,4.24278152385158
"311","EPB41L4A-AS1",-0.863396477580412,3.17323666740263e-09,5.96604167524173
"312","FAM107B",-0.86464147555037,6.77375305471788e-11,6.11921430343155
"313","PRMT1",-0.872406177870615,8.04580453490243e-08,8.26439331891602
"314","SERPINA5",-0.88914723092148,0.0104319277882811,2.86789243008701
"315","BIK",-0.899786583621091,0.000102288633444641,4.65985479935202
"316","LY6K",-0.905852971061827,0.000160693478599424,7.15288215467157
"317","SAMD10",-0.909773939332108,0.000606597436395941,3.8498709753911
"318","EXOSC5",-0.910494996153369,0.000180555866789005,5.86351536983967
"319","PPM1J",-0.911558547348627,0.0264757746653213,2.6360494878043
"320","LMNB1",-0.924704613841852,2.21867843703031e-17,8.28028958413133
"321","ETNK2",-0.929490608675079,0.000211212293267669,4.11386580300535
"322","TM7SF2",-0.943783353857521,0.000210663602394563,4.12654227196503
"323","GULP1",-0.950134130096001,0.000139937206363569,4.41137486955426
"324","PRR7",-0.963034328919358,4.64932104416887e-05,5.53602323795128
"325","ANKRD13B",-1.0006180841,3.65442989778652e-13,5.69097909131973
"326","ETV1",-1.0198438189647,0.00385081173180635,5.61296073844755
"327","PRKAG2-AS1",-1.02754296916395,0.028789407668613,2.37308769172414
"328","ADAT3",-1.0461982190278,0.000260261570113357,4.69517866925481
"329","SLC16A14",-1.07342039457385,2.8673414197086e-05,3.39625654648571
"330","RHPN1",-1.09401725666238,2.95007813141851e-05,4.46454597348619
"331","ABHD17C",-1.10698995156952,2.57237384461423e-18,6.28534510644097
"332","KCNN4",-1.11991944592064,3.08042594574827e-10,6.35333130067076
"333","FAM222A-AS1",-1.17282671843107,0.0533867955231579,1.96032882468964
"334","NT5M",-1.21277191958138,0.000848424756437247,3.42983046832711
"335","NMNAT3",-1.27471608186225,0.00338556013487244,2.64133407657575
"336","RAMP1",-1.31098696237091,3.56413651664411e-08,5.08988455099552
"337","LRAT",-1.34289806163043,1.0862962448342e-08,3.6418665115311
"338","CCDC102B",-1.34403663553248,0.0159508089140019,2.40146394346785
"339","TBC1D8",-1.35808928477003,3.38216632240388e-25,5.96407779011573
"340","MAML3",-1.36616526373339,0.000177606547442785,3.42825878956058
"341","NGEF",-1.42386913621823,3.48079735263629e-07,3.57564583877828
"342","SHF",-1.49812410928064,0.017594173250409,1.76212654651029
"343","TNNI2",-1.54240389432932,6.711556523944e-09,6.16179512998789
"344","PPL",-1.56012968164477,1.92401710342485e-09,4.63713971980981
"345","KLRC3",-1.59292443442571,0.00397242366282152,2.37182664484718
"346","PI3",-1.64999469147935,1.7132673884473e-08,4.0451635827866
"347","TSPAN7",-1.72385819421253,6.62123719231394e-06,2.7545305310299
"348","ABCC2",-1.87174632182773,7.35707976622826e-10,5.06124354999695
"349","ADIRF",-1.91839733252559,1.01532307690739e-13,5.24348900761683
"350","LGALS7B",-2.16532355930191,0.00184194110296257,2.61483142321003
"351","CD14",-2.48360274312802,3.77479209005846e-15,3.60303465769968
